Date,EFA,QQQ,SHY,SPY,TIP,TLT,VTI
2001-05-24,,42.20107650756836,,82.98472595214844,,,
2001-05-25,,41.43148422241211,,82.00527954101562,,,
2001-05-29,,39.00428771972656,,81.352294921875,,,
2001-05-30,,37.575042724609375,,80.21278381347656,,,
2001-05-31,,37.82874298095703,,80.62889099121094,,,
2001-06-01,,38.94509506225586,,81.12825012207031,,,
2001-06-04,,38.75901412963867,,81.51873016357422,,,
2001-06-05,,40.46735382080078,,82.45335388183594,,,
2001-06-06,,40.15444564819336,,81.76838684082031,,,
2001-06-07,,41.18624496459961,,82.06291198730469,,,
2001-06-08,,40.04447555541992,,81.30107116699219,,,
2001-06-11,,38.94509506225586,,80.72492980957031,,,
2001-06-12,,38.733646392822266,,80.58407592773438,,,
2001-06-13,,37.67650604248047,,79.89273834228516,,,
2001-06-14,,35.73137283325195,,78.10028839111328,,,
2001-06-15,,36.02737808227539,,78.22606658935547,,,36.12987518310547
2001-06-18,,35.545310974121094,,77.84728240966797,,,35.89944076538086
2001-06-19,,35.36771011352539,,78.18751525878906,,,36.00004959106445
2001-06-20,,36.1711540222168,,78.59844207763672,,,36.379737854003906
2001-06-21,,36.66165542602539,,79.49077606201172,,,36.67182540893555
2001-06-22,,36.57707595825195,,78.86804962158203,,,36.43816375732422
2001-06-25,,36.67011642456055,,78.14259338378906,,,36.203914642333984
2001-06-26,,36.79694747924805,,78.0334701538086,,,36.109561920166016
2001-06-27,,37.03377914428711,,77.98854064941406,,,36.112831115722656
2001-06-28,,37.507362365722656,,78.41865539550781,,,36.555259704589844
2001-06-29,,38.64908981323242,,78.7075424194336,,,36.76351547241211
2001-07-02,,38.43765640258789,,79.68978881835938,,,36.861083984375
2001-07-03,,38.59833526611328,,79.6705551147461,,,36.84156799316406
2001-07-05,,36.74623489379883,,78.116943359375,,,36.421878814697266
2001-07-06,,35.22393035888672,,76.42849731445312,,,35.46213912963867
2001-07-09,,35.528404235839844,,76.84579467773438,,,35.689876556396484
2001-07-10,,34.25138854980469,,75.92137145996094,,,35.21813201904297
2001-07-11,,34.67424392700195,,75.99836730957031,,,35.26368713378906
2001-07-12,,36.87310028076172,,77.80233764648438,,,36.09979248046875
2001-07-13,,36.4925422668457,,78.47642517089844,,,36.27223205566406
2001-07-16,,35.81594467163086,,77.49418640136719,,,35.85256576538086
2001-07-17,,36.619361877441406,,78.21965789794922,,,36.275489807128906
2001-07-18,,35.22393035888672,,77.68681335449219,,,35.898094177246094
2001-07-19,,36.06120681762695,,78.36734771728516,,,36.09979248046875
2001-07-20,,35.22393035888672,,77.89863586425781,,,36.103065490722656
2001-07-23,,34.344425201416016,,76.36429595947266,,,35.4784049987793
2001-07-24,,33.955379486083984,,75.62603759765625,,,34.98712921142578
2001-07-25,,34.25138854980469,,76.4605941772461,,,35.42960739135742
2001-07-26,,34.7587776184082,,77.26307678222656,,,35.881839752197266
